,T,Sigma,r
26951,2050092.5133304386,659.63749759779512,9.7519615242270667
26952,2088769.8516900307,677.32366427518662,9.7519615242270667
26953,2127447.1900496227,695.07071896487241,9.7519615242270667
26954,2166124.5284092147,712.87341630162030,9.7519615242270667
26955,2204801.8667688067,730.72648385572018,9.7519615242270667
26956,2243479.2051283987,748.62461946297947,9.7519615242270667
26957,2282156.5434879907,766.56248862063092,9.7519615242270667
26958,2320833.8818475828,784.53472191748631,9.7519615242270667
26959,2359511.2202071752,802.53591250350610,9.7519615242270667
26960,2398188.5585667673,820.56061357164936,9.7519615242270667
26961,2436865.8969263593,838.60333584941350,9.7519615242270667
26962,2475543.2352859513,856.65854508520465,9.7519615242270667
26963,2514220.5736455433,874.72065952566584,9.7519615242270667
26964,2552897.9120051353,892.78404736973607,9.7519615242270667
26965,2591575.2503647273,910.84302419492838,9.7519615242270667
26966,2630252.5887243194,928.89185035065316,9.7519615242270667
26967,2668929.9270839114,946.92472830113627,9.7519615242270667
26968,2707607.2654435034,964.93579992892296,9.7519615242270667
26969,2746284.6038030959,982.91914376988711,9.7519615242270667
26970,2784961.9421626879,1000.8687721887910,9.7519615242270667
26971,2823639.2805222799,1018.7786284844111,9.7519615242270667
26972,2862316.6188818719,1036.6425839145418,9.7519615242270667
26973,2900993.9572414639,1054.4544346337591,9.7519615242270667
26974,2939671.2956010560,1072.2078985381409,9.7519615242270667
26975,2978348.6339606480,1089.8966120111193,9.7519615242270667
26976,3017025.9723202400,1107.5141265543114,9.7519615242270667
26977,3055703.3106798320,1125.0539053104430,9.7519615242270667
26978,3094380.6490394240,1142.5093194454028,9.7519615242270667
26979,3133057.9873990160,1159.8736444049382,9.7519615242270667
26980,3171735.3257586085,1177.1400560240259,9.7519615242270667
26981,3210412.6641182005,1194.3016264740443,9.7519615242270667
26982,3249090.0024777926,1211.3513200477682,9.7519615242270667
26983,3287767.3408373846,1228.2819887640660,9.7519615242270667
26984,3326444.6791969766,1245.0863677761699,9.7519615242270667
26985,3365122.0175565686,1261.7570705815640,9.7519615242270667
26986,3403799.3559161606,1278.2865840070044,9.7519615242270667
26987,3442476.6942757526,1294.6672629563936,9.7519615242270667
26988,3481154.0326353447,1310.8913249137511,9.7519615242270667
26989,3519831.3709949367,1326.9508441689759,9.7519615242270667
26990,3558508.7093545292,1342.8377457573533,9.7519615242270667
26991,3597186.0477141212,1358.5437990908320,9.7519615242270667
26992,3635863.3860737132,1374.0606112526480,9.7519615242270667
26993,3674540.7244333052,1389.3796199378385,9.7519615242270667
26994,3713218.0627928972,1404.4920860105749,9.7519615242270667
26995,3751895.4011524892,1419.3890856460062,9.7519615242270667
26996,3790572.7395120813,1434.0615020385128,9.7519615242270667
26997,3829250.0778716733,1448.5000166182242,9.7519615242270667
26998,3867927.4162312653,1462.6950997686847,9.7519615242270667
26999,3906604.7545908568,1476.6370009791174,9.7519615242270667
27000,3945282.0929504489,1490.3157384093083,9.7519615242270667
27001,3983959.4313100404,1503.7210877979826,9.7519615242270667
27002,4022636.7696696320,1516.8425706797609,9.7519615242270667
27003,4061314.1080292235,1529.6694418409297,9.7519615242270667
27004,4099991.4463888151,1542.1906759590827,9.7519615242270667
27005,4138668.7847484071,1554.3949533491027,9.7519615242270667
27006,4177346.1231079986,1566.2706447418143,9.7519615242270667
27007,4216023.4614675902,1577.8057950126040,9.7519615242270667
27008,4254700.7998271817,1588.9881057566049,9.7519615242270667
27009,4293378.1381867733,1599.8049166212943,9.7519615242270667
27010,4332055.4765463648,1610.2431852601412,9.7519615242270667
27011,4370732.8149059564,1620.2894657968188,9.7519615242270667
27012,4409410.1532655479,1629.9298856468347,9.7519615242270667
